1947-08-29,443,JPmoyd,12
2011-12-31,575,hfUrko,13
1990-04-22,1691,ZWvvRJ,4
1925-07-03,1003,CaknZj,21
1925-09-24,1005,oewNTZ,20
1910-05-03,1343,XtGKgD,3
1939-03-28,1395,RiebGy,6
2013-11-11,704,rITUoN,19
1935-12-15,1138,qErAhI,13
1901-12-27,482,LBjJvF,14
2007-08-24,369,fhwFTk,7
1984-05-29,1068,tDWQwu,6
1928-11-02,1753,OTuYax,19
1923-02-20,1195,OPNIoT,23
1935-02-02,1872,DCmfbQ,15
1932-06-06,309,DrGbYj,20
1987-09-18,564,FoqpGy,23
2000-07-30,1451,acMLKw,12
2006-05-02,1344,bVzrqx,15
1949-11-09,380,DLyYgZ,4
1939-05-31,619,xjIrBV,5
1912-03-17,1036,BuWiwn,13
1928-05-06,1737,LkwZgC,23
1972-03-20,1613,QBphcY,16
2009-11-02,1987,UnYFOj,19
1958-04-15,760,pGPwgi,3
1999-12-28,1457,tdVtfQ,23
1934-06-04,522,GoolSr,23
1959-02-24,609,sRqqbd,17
1919-04-14,1802,ZyasjS,1
1987-11-02,1301,RsBWCK,16
1946-12-28,910,WnBBWQ,18
2020-09-04,298,QtZkzX,4
1912-09-15,1811,UzUtSu,18
1961-10-08,1082,qwKoeU,16
2015-02-07,542,PHjXKj,19
1960-03-13,1763,ObKpkL,16
1920-02-03,1722,wFZgOZ,2
1969-08-26,244,dIjSPL,21
1969-09-30,1259,xTQtGd,7
1978-11-01,1094,lTmAVz,16
1969-01-28,465,lqtnSF,3
1940-03-04,483,LeXxHK,5
1994-11-06,1615,hnFBzD,24
2011-08-14,883,CMxrRv,18
1944-03-05,1391,VpSprm,21
2007-01-23,1282,ioxGYO,14
1989-09-09,1433,ZZeISL,12
2011-05-09,841,tJDcQj,20
1974-10-02,358,VuoSSF,17
1937-10-03,685,qSOShf,9
1978-11-20,1461,TAFcdd,13
2006-08-01,1555,yLtisR,15
1962-12-04,210,ETckQP,20
2003-12-17,140,iKLnUD,24
1990-09-28,1603,bFfQYc,5
1958-02-01,1160,DkiWni,12
1972-10-24,1559,fuQjVt,14
1939-12-25,786,oyLXmr,23
1942-09-17,1952,mfUCfw,22
1936-06-15,1616,KWeEVP,24
1962-06-12,1717,ATCglY,10
1951-05-23,464,UbIPei,7
1956-11-21,623,IPWUut,1
1971-04-27,437,LAdZjA,7
2013-02-27,739,BYcnfB,20
1910-03-19,1104,LyzCHX,24
1971-05-05,970,vCvVve,2
2007-02-09,1772,DAHmmV,24
2012-02-20,360,QaDwsl,19
1949-06-12,204,vLDlVb,4
1988-03-19,1226,mTTQEK,4
1906-08-11,626,AXScfH,22
1989-12-17,1018,udAfgc,9
1950-03-30,555,JQkfHo,12
2007-12-30,955,TiGngl,16
1960-05-23,1700,TWAZar,6
1996-02-23,340,GZCjFs,18
1935-07-04,204,aBkbrG,2
1982-11-17,1187,bcsuor,16
1932-04-08,909,iFkWgJ,24
1974-12-08,143,cctrXO,5
2017-11-09,820,EQAPWO,18
1975-11-09,1991,PwlKYg,12
1962-03-19,1069,fuyTfQ,23
1928-01-14,111,GmatGA,22
1979-01-17,517,KJthvn,17
2010-03-26,743,mvMRmu,4
1987-09-17,801,ltFuGw,9
2020-01-16,227,qTeGII,14
1919-02-07,570,PaoKiQ,18
1969-01-13,1573,WXDCOg,15
1918-01-23,1737,qipePg,13
1971-08-05,728,sKVPJj,7
1910-08-14,291,wWNVly,12
1949-01-06,423,OWHmlR,19
1991-01-11,104,sJoODN,4
1929-03-20,350,dFRZdI,17
1944-08-01,190,KtpKHi,9
2010-03-05,1919,EondLE,9
2002-02-26,1038,duNffE,19
1927-10-30,755,iNBwDD,6
1913-07-24,1911,rUSMvj,10
1969-01-08,1874,XzHagt,3
1919-04-20,453,LizBDI,23
1945-03-06,1589,ffNlZg,9
2010-02-17,1993,nkemfo,10
1958-04-23,1603,DeGHPe,14
2011-01-28,1858,JbEIDb,3
1908-06-23,1995,ozwMMd,19
1946-05-13,1879,XXAMoX,2
1976-01-29,1654,gumSQj,9
1916-11-05,790,nbkhpQ,6
1965-05-29,126,HVUaXw,24
1930-02-28,226,TUgqyY,3
2001-05-11,1502,pZbBaO,20
1938-07-24,142,KnoBLG,1
1939-09-18,1142,LuGVJL,23
1902-11-25,1983,lEaWzC,22
1952-02-21,674,HLMSSs,15
1936-11-21,107,rNjPqN,23
1954-04-20,1890,dnWShr,12
1939-10-29,1270,aUEMVS,11
2016-03-29,1418,GFOTPo,15
1980-05-30,1639,rPrzcV,19
1982-01-07,1965,JnXjSh,24
1989-03-13,946,WkkGtj,16
1944-02-08,528,xrQIXQ,17
2008-07-16,1274,USBMrB,9
1945-03-12,1427,izjwoe,20
1979-06-05,632,vYUmiR,20
1929-01-11,112,fZlYeW,7
1955-05-13,201,sFFtyF,9
1933-10-02,1067,uRRHxP,6
1999-05-03,914,ulUHiM,3
2009-06-02,176,NRnqpo,16
1997-06-06,222,ylHZvi,16
1969-11-30,929,LDeILZ,16
1913-12-23,339,GDQwJF,9
1961-03-03,1986,apNuSk,10
2012-06-25,471,UWvsxi,20
1998-04-03,315,HXFkLd,10
1947-10-01,197,BHqIbF,18
1979-01-23,1209,ARwEYx,6
1931-03-25,766,wLzETH,16
1984-11-02,1807,AmQfai,24
1907-03-09,561,MfkaMQ,5
1907-08-05,1371,lPkaUK,23
1947-10-06,457,vFGjtG,13
2000-03-07,678,cOrjZU,14
1942-07-20,921,dBYzoh,23
1920-09-27,1994,Lbsbeh,12
2004-10-31,1963,mvAxsz,22
1979-02-05,450,ErvSfh,14
1990-06-21,1049,EBOMqK,21
2007-03-01,1485,PiuXOe,11
1923-06-10,880,VQGLxl,19
1977-08-07,536,VyWcyc,14
1996-02-06,1710,DOciOZ,10
1904-09-21,1286,HtFNxd,12
1964-08-26,1361,ZdNSLq,10
2013-12-12,559,SgRHHV,23
1912-01-29,601,dxufCR,12
1941-07-02,1848,PmvNnG,20
2011-11-03,862,qJVIUd,15
1922-06-13,239,oCUfQW,20
1921-06-20,676,sHcUOU,24
1989-10-04,1150,mKJCDV,14
1929-05-04,548,yBZOaB,3
1948-06-01,1753,RnvMLe,9
1970-12-04,941,BhElKU,16
1951-04-18,1072,tchYZW,3
1997-10-19,1600,QXGRoz,7
1968-06-16,1654,BdUqSz,14
1961-07-24,579,IKARWU,10
1959-02-05,576,HJKqMR,19
1963-12-22,683,bvCFbB,17
1907-11-09,779,nefRep,6
2016-11-21,1516,JKidKX,7
1910-06-19,218,WumNSG,12
1903-11-23,1944,rYwupk,20
1916-06-07,1085,BxQgJA,3
1939-12-14,1797,hKaeBe,16
1909-05-02,409,xsutKz,13
1925-10-11,1163,XNdXmp,8
1936-05-31,404,ICMMJY,5
1996-12-27,1725,kmDgck,3
1917-06-10,1365,rcDuxw,17
2013-05-12,1376,vIaMWU,8
1985-11-18,1354,tObDdt,13
1951-11-05,1929,LCLYhO,3
1937-12-27,602,YWMcBv,16
1954-01-21,1263,JfLxik,23
1981-10-01,385,SrtWxb,14
2007-11-26,1418,OLtEhW,16
1979-05-31,1229,tekYfz,3
2009-04-13,1217,muusbM,8
1950-12-11,592,UqNlzb,14
1913-06-09,525,LNXRxl,2
2019-12-04,1998,KByHKu,19
1983-12-19,1649,JggNqE,18
1963-02-14,1865,KCZbPZ,7
1914-04-27,1099,eajzjT,6
1978-03-03,1198,kawjAz,3
1947-08-01,550,KkqPlC,19
2011-02-25,435,TrlrVy,17
1930-08-26,581,QJJpVx,16
2017-03-21,1882,tzvRHX,2
1934-05-08,710,PhsmoW,5
1966-10-05,363,wkPcZK,15
1942-12-18,1858,HOOaPl,1
1939-08-09,1768,pePdOs,23
1945-03-10,1356,vhOEAk,23
1952-02-12,1284,KSBwSy,13
2016-06-22,1346,QwwFio,22
1951-12-19,1182,hwdbdz,17
1982-02-21,443,bnZXIV,11
2010-08-08,1363,pcJRHK,19
1916-06-08,1223,VCutyS,24
1938-04-01,890,mFLdIV,15
2005-03-17,1705,CDTLBq,17
1993-09-03,1941,NdLNhs,22
1981-08-22,1424,QrpuRC,5
1966-11-03,1516,CQUBkw,2
1942-03-20,1321,wZeGjA,24
1955-09-30,1531,aTIhUr,9
2014-02-26,1017,fapXIN,3
2016-04-17,1154,RzbUNa,17
1904-10-23,1733,EAkkGj,21
1986-10-05,1882,BgExQP,3
2006-05-08,747,CVQWAb,5
1949-02-23,1014,BVOlJJ,19
1974-05-07,266,bSdyCJ,2
1957-06-19,1894,CBkpek,17
2002-03-03,1918,KfiLcs,20
2002-10-24,126,KoRdEF,9
2007-10-01,1080,wiuBQA,15
1912-12-31,909,SWFxBK,23
1901-08-24,1285,KjoWXF,8
