4.9567,85-0246,dXKdGc,2013-01-01
3.8932,97-9474,HCKXHz,2011-05-10
3.3925,88-4994,drYxKs,2006-05-29
3.1285,71-8311,fkHvEy,1998-02-06
2.8927,57-0971,RxqxIi,1995-09-11
1.8304,99-7377,xWilOW,1991-04-31
4.7658,74-5655,BcsFrv,2006-06-24
2.7350,81-0671,qokioW,2000-07-28
0.9490,83-3699,SeeRKL,1993-02-27
4.4195,94-8864,GZsfXp,2006-08-12
1.7284,61-3592,naeqeW,1994-11-08
1.0126,77-0312,EtTUEw,1995-12-07
3.6072,94-6272,LYTDLP,2018-10-29
4.5925,89-0649,vIlQLq,1998-07-18
1.9804,61-6469,nNysVb,1995-11-26
0.7638,48-2733,aJUcXf,2017-07-26
2.2292,56-3631,hhkhBl,2008-09-26
0.9252,67-5003,RpVJUn,1994-08-09
3.3624,94-5108,HdgsZr,1997-11-04
2.9092,62-5355,puACUv,1992-04-02
1.7995,50-5957,ITOwAC,2010-11-26
1.1579,93-2502,ADjtkG,2016-07-31
1.0348,67-5435,aKMGIn,2007-12-17
4.2053,64-6432,jjfrtV,1991-02-24
4.1195,48-5290,nefVxC,2012-01-26
1.4324,47-7723,iFGDNJ,2006-06-30
1.4634,46-9356,KCgNjl,2014-11-29
0.9723,57-5072,bdaBbi,2003-10-05
2.0581,93-8649,WGCVMf,2008-11-01
1.4545,83-9898,DiFKBe,1991-08-07
4.2874,52-4519,bYjTZJ,2020-11-02
2.4534,94-8240,TtRAeN,2016-03-19
0.8508,77-8753,wgRiQG,2015-06-18
2.8701,82-8059,HSOdHJ,1994-02-19
2.4805,85-7016,VtsKtl,1994-04-02
4.5736,88-0262,qgzHZg,1999-04-26
4.7471,88-0227,tMZKZE,1998-04-02
2.1062,83-3108,sKIFHJ,2009-11-22
4.9467,87-5434,EkIoKI,2001-10-31
3.2427,64-7319,WVckKE,1990-11-02
3.9975,71-6064,JqfAhj,1998-05-13
1.7626,50-9342,lYXcel,1993-07-10
4.7574,88-9897,IhtfpV,2015-08-20
3.3956,96-1106,Bmjoyg,2006-01-21
1.0408,72-6830,KQPUTv,2020-09-28
4.1813,92-2984,FlASsS,2016-01-19
2.8648,56-2952,ErWtot,1991-03-25
4.4536,93-2941,MYIvrX,1998-10-14
3.3906,91-0994,xencnK,1998-10-09
1.8442,87-8113,eVPhRZ,2012-12-17
3.4377,71-5128,wUBtJd,2015-07-17
3.8875,90-1786,zbQfzf,1991-12-13
4.1663,87-4693,pWSxSn,1996-03-28
3.4243,80-1168,AeLPsT,2018-02-14
1.6927,56-7974,dSAtSa,2008-01-17
2.4800,62-9834,qFsGVf,2000-03-08
1.8597,63-1068,aboefP,2017-01-24
3.4591,53-4507,DxPVZg,2011-07-09
3.8365,57-5380,XDQgiA,1998-03-02
1.5654,51-8028,fEXEnd,2007-07-14
2.3423,89-5649,fcdKsU,2007-08-20
4.0066,97-4763,jKRYfw,2004-01-07
4.6790,94-3922,zcGext,1991-07-17
2.0554,54-8553,BdTRhV,1995-12-05
2.7744,84-8488,oMIqKM,1991-12-12
2.5472,56-6620,kQDqhk,1997-12-05
2.8260,54-5923,qJEkIp,1995-05-28
2.3480,55-1651,WKHIYm,2003-07-04
1.6254,70-5510,amXWzl,1996-05-05
4.3823,72-7585,kHNfmb,2020-04-29
4.1543,49-1536,lNuhrw,2010-05-19
3.0955,81-1044,ylyfnr,2020-12-06
4.8371,80-0276,qFiZYp,2000-10-29
3.0252,60-4741,ERQqJQ,2014-12-20
3.5363,83-3521,VuIApf,2009-07-09
2.4515,53-4171,cahVyT,2019-08-29
2.6346,77-3870,hBOwrc,2003-02-10
3.5531,57-5529,VcalBd,2015-05-29
2.4356,69-0704,paPYUB,2020-12-19
1.1634,69-2486,IlxVRE,1995-02-25
1.9158,94-7578,HqWRha,2016-08-03
3.5981,61-3024,zHCRQJ,2012-11-10
3.5789,82-3527,IqHSDV,2001-08-22
2.1274,70-3626,UvjACZ,1997-06-17
0.8713,45-1678,ynRYBg,2004-05-21
4.4017,83-9630,FyzAeT,1998-09-22
2.9409,88-3046,rKpQHA,2013-11-21
1.1915,59-9264,bnXXkj,2013-05-13
2.9083,95-2167,VXmnSF,2006-12-01
4.4179,99-4393,RpsAEF,2005-08-15
4.3695,67-3782,ZpZBrN,1996-08-20
0.7622,62-3174,zzbTZa,1999-06-20
1.9439,76-9723,zuvtip,2010-12-19
4.4031,70-6689,MFQUOX,2013-02-13
2.7325,57-4000,ZocsJr,2000-10-04
1.0686,75-9228,qUrPxg,2008-08-03
4.7526,85-1294,IvTcTc,2007-04-29
4.3505,81-9484,xdgWUe,2010-09-16
2.8709,85-4452,VVwTDP,2006-01-23
2.0959,79-5493,jxAbjc,2004-04-14
2.2932,70-1021,mMuBXS,2018-10-19
4.4380,66-4999,MrOayD,2009-03-18
2.0001,88-1281,wcdmUA,2004-07-18
4.4292,54-4543,byKvtV,2009-09-15
2.9822,93-8408,CRULSV,1994-10-28
4.2457,57-0696,NYoAhS,2001-07-18
2.2481,54-2365,fUAYXv,2001-10-18
1.8079,76-8984,ZAXuXm,1991-11-14
2.8813,49-2936,XZhlBK,1993-08-02
1.6748,70-9296,QnYgGh,2008-10-01
2.6240,72-0322,YYLIkX,1990-01-21
3.2764,74-3232,XOrCDG,2015-08-15
1.8845,95-1725,BnHnOQ,2019-06-14
3.7285,54-4722,DVcBum,2013-07-13
2.2884,60-5762,dpbCfV,2013-02-21
3.5634,89-3533,DPQFip,2004-12-21
2.3150,49-6381,VqpnkI,2012-12-21
4.1029,63-0034,OTTKPA,2007-12-27
3.7232,55-2622,xPbJXn,2004-11-01
1.6848,47-7780,zyBPZd,1995-01-14
2.6860,82-9184,gRGrxH,1998-05-05
1.6825,58-1493,ZIwapI,2020-08-08
0.7395,98-9086,QaGpnx,2005-07-05
1.8725,79-7311,ZjcWls,1990-10-14
4.4134,78-8926,MXNRha,2001-09-02
0.7004,73-3996,oRTQvv,2011-09-05
4.7936,91-9613,CWLpBe,2019-08-12
4.5151,61-6679,mNZHIb,2018-11-21
2.0789,88-3185,kLZSmC,2013-03-31
3.5301,99-5068,utEPpt,1996-11-12
4.4744,93-0161,NafZMw,2008-06-04
0.7174,54-1668,cIWDcA,2001-02-27
3.8144,88-4995,rGjyCd,2013-12-04
2.4174,99-8917,dxUPhw,1995-03-08
1.1695,88-2368,rbXhyy,2020-11-23
4.3345,99-6464,aQpEAr,1998-07-25
2.1275,82-2184,sQSKtY,1998-03-05
2.3456,99-1696,GnQiTu,2014-09-02
3.7473,97-3182,JczUmN,1990-03-31
3.9253,65-4822,SsNzzd,1992-02-24
0.9855,81-0228,eVQJFB,2006-09-08
4.6964,59-8570,FFSknD,1991-07-13
1.8349,57-2620,zMrxsr,2020-06-17
3.8158,56-2239,OfgCOy,2005-05-13
3.4783,49-9532,nAMXEq,2003-03-02
0.8804,48-6500,eeIKNL,2013-04-11
1.4272,69-3738,LPQUqM,1991-10-31
2.0548,53-2274,PoBLrw,2017-04-07
4.3736,46-3697,rlPxbP,2002-01-16
2.3827,63-1273,rLtZZi,2012-05-31
3.3212,85-0260,Pgychd,2006-01-14
4.7937,75-3352,BhjTAl,2005-10-30
2.5539,82-7657,kDRuVX,1995-10-07
3.1357,62-1285,uMoQzK,2001-04-01
2.7105,60-6751,hzfNFN,2015-11-28
0.7960,86-5106,mqTdca,1991-06-28
2.1192,65-2919,xVtlPD,2018-04-16
2.7256,86-0877,CfwBRn,2002-10-18
1.3132,61-4833,RQkiho,2020-05-01
2.6021,71-8566,paODYa,2001-07-17
1.5068,81-6398,xxvpCD,1996-12-19
4.5501,58-7437,XhXxxi,2012-03-12
4.2089,68-0318,YdCoGu,2015-07-25
4.0079,94-0518,zECRTi,1992-06-07
2.0238,49-5546,ekkmjE,2006-05-21
1.5900,70-2159,WVmBJy,2020-10-08
3.1855,74-9644,JKJBsG,2008-07-03
2.1173,83-9614,pJRkpO,1990-01-10
4.9250,63-8077,ylVLch,2008-07-14
3.5626,66-1757,eIkoRe,1995-12-28
4.1693,99-1854,ifFLMH,2018-09-17
1.9177,81-2459,HurrNy,2007-05-09
2.0033,49-1802,XDkViq,1997-09-05
2.4550,66-9599,aJNutd,2002-03-23
0.8541,51-0881,mEcVBt,1990-07-03
4.5355,89-8500,IYzZGh,2007-10-08
2.4187,66-5526,MaVLhr,2018-12-04
2.5418,44-5487,AGgbEX,2005-12-27
3.5913,79-8006,pigwsD,2012-08-08
3.1911,61-5699,aPKeCJ,2020-11-27
0.8920,82-9330,BfaKYO,2008-03-28
3.5725,82-6720,oNQQlH,2006-05-15
2.8949,67-3991,rhLrVm,2010-02-22
2.5436,97-3638,RqBJKU,2019-02-03
4.2243,62-1627,Ykamgo,2019-09-02
4.8737,80-1855,kAWwBu,2017-05-06
4.9487,70-8868,TSQXeX,1991-09-11
2.6597,50-8029,Oxovhb,1992-04-22
3.6583,63-3910,yvbDat,2018-04-29
4.1734,92-5320,tmyZpo,2015-07-25
4.7573,52-5552,PTLVbx,2012-09-13
3.5390,60-6220,eHBNiv,1996-11-14
4.8304,65-6671,yvkNVo,2002-03-01
3.6578,79-3966,dlyqeO,1999-03-10
1.0577,59-2426,rxqHXV,2007-01-02
2.4386,95-4977,XNyYti,2002-09-16
4.8026,74-4839,WqBIkg,2003-09-03
2.2656,83-5357,unLJSy,2010-08-13
1.1499,67-0527,LHXTwj,2009-08-12
0.8960,80-3644,pFPeZv,2017-08-27
2.3989,47-5521,BQTejQ,1992-05-29
3.1228,77-0896,shHehG,2013-05-06
0.8489,94-1728,kMQAKp,2015-11-27
2.0854,47-8519,rczRLU,2017-09-10
1.9659,93-8705,FYqLna,1999-09-19
4.6991,44-6745,rwkQCN,2016-04-22
3.2848,63-3823,fCzaBD,2017-09-27
1.1089,97-5116,MVKHkO,2020-04-17
3.9673,76-5452,mFUPxG,2006-11-09
3.5535,85-8449,FgvdVA,2019-09-04
1.7452,85-7268,iQsleK,1993-09-09
4.4096,88-2894,dfBuin,1990-05-21
1.8660,44-6520,gMqPif,2017-06-29
4.1106,51-2404,RSXlLN,2014-12-01
2.9408,51-1897,YHGGvN,2013-04-25
4.9722,50-3301,WjaHWE,2011-09-26
2.4022,54-3822,DKOoIk,2002-11-19
4.2883,44-2746,lBtATB,2013-08-17
4.9048,97-9732,eXayiW,2012-06-31
2.8915,50-5765,SqdYeq,1995-02-11
4.6690,54-7287,xTOLcK,1992-06-14
3.9421,62-3032,iKrSzY,2014-04-28
1.1757,50-6584,zVtazy,1990-09-19
3.0847,59-5684,uWRaAJ,2014-02-06
0.7589,89-7767,kDKkPx,2010-02-17
1.7425,80-1584,siByAT,1996-04-18
2.4714,51-2750,dyfhMM,2006-08-25
1.2135,72-2467,SRyTSA,1996-05-09
4.3885,59-2343,RvHSUa,1995-09-12
4.7425,52-4320,lHbgXJ,1991-02-25
3.1022,77-3917,pKwqqU,2008-04-08
2.2649,43-3817,FCOlnE,1990-06-08
4.9406,64-6777,AZKAjm,1996-02-15
4.7358,76-9174,MabJTB,2017-03-03
3.2380,57-8221,NOktxA,1991-01-22
1.3178,47-5062,vIqVvt,2017-08-06
1.4836,65-0557,TjVKrG,2005-03-26
3.6785,51-8439,BVgBSd,1991-07-28
3.7988,61-6959,ktdEKk,2017-12-04
4.1004,74-6390,fyJdqb,2019-02-17
2.6763,66-7722,muelQr,2019-07-27
1.4643,47-1448,YqbuHb,2014-02-13
2.6410,75-5233,JiJLkh,1995-11-17
1.9934,43-2401,CXNmSC,2004-01-30
4.8480,84-1843,pWtSPE,2018-11-16
1.4303,59-0185,PJOUsj,2009-09-21
4.7595,62-7148,LlgkTK,2013-09-16
4.1341,65-7999,veSEXQ,2001-08-09
1.6901,47-2704,yFYzvu,2018-03-16
3.9064,49-1775,ejNAmk,1992-07-22
2.6585,70-1019,pQlMCB,2013-06-02
1.5147,66-6231,VvSWqK,1996-08-21
2.9449,43-7997,vbYKFp,1996-09-13
1.0549,90-4700,vZsrgh,2009-04-02
2.9293,80-1002,DmJiuE,2020-05-22
0.8794,57-6146,IyCBmK,2003-09-15
2.5090,57-2344,ZBeBfA,1990-12-19
0.9419,85-5937,gdFeJx,1991-12-14
2.4757,99-3948,cAKNly,2010-03-03
1.3260,73-7429,CpgauE,2004-08-01
2.8049,63-8855,GFOPYS,1993-05-01
0.9032,76-4920,fXXnKe,2017-08-19
2.5859,86-1968,UOWJOI,2018-11-18
3.8002,86-8256,LVICRi,2011-05-10
0.8860,51-5077,FeyLuv,2009-07-04
4.9550,73-2581,EmDmut,2014-04-23
2.6446,92-9559,KQmVFk,1990-02-24
4.8419,47-5278,bvDXVt,1991-08-04
2.4077,67-2640,iYCrGC,2016-12-12
2.9921,45-2211,vHTIdm,1991-11-01
3.5707,52-3166,IoKzfQ,1997-02-13
0.9523,62-8768,zBmUIn,1990-08-05
3.8339,70-7558,ARNOYh,2003-01-19
2.1781,81-3741,swiVji,1998-01-24
4.9339,71-7874,cQDHtB,1990-03-02
3.6213,48-9841,LijGyu,2015-05-31
1.1303,86-8319,wZEAIt,2000-03-29
1.5586,80-5598,hWJLNc,2013-02-03
3.0554,93-7887,elYpMk,1997-11-22
4.7820,64-7001,hsvrzP,1994-03-03
4.3693,61-8164,OomsZe,1993-02-05
3.8712,49-6019,CQDKkp,2018-12-10
2.9804,55-8625,VSPJOR,2004-07-31
3.3161,92-5051,EnBJgY,2014-01-20
3.3583,49-0075,NLiOFr,2020-10-29
1.1933,44-5478,cGasQi,1992-12-10
4.9081,79-9105,CymsFs,2001-04-03
2.4171,82-7652,rAwSca,2011-12-07
4.8114,61-6084,gmgqYe,1992-07-24
4.0460,75-3684,lVDYDV,1998-02-01
4.0333,89-4038,vSpJwQ,2014-03-09
0.7634,56-7046,iWSFmC,2014-03-23
2.9287,90-9801,QhTrSY,2004-11-27
4.7347,49-2100,NyHHdh,2003-10-30
1.9868,50-1908,fptgyc,2003-09-14
4.7788,70-4223,NMBdvP,1994-08-16
3.7782,94-8067,hxQBBv,2008-08-14
2.8014,96-9138,ALeFWF,1994-11-05
4.9154,58-5022,VWzRYI,1991-02-16
2.4979,69-2768,sdsgeR,1994-09-21
2.1744,96-7689,ptYhKY,2000-07-22
3.4011,56-1860,OKUysn,2019-04-18
1.9670,85-8518,phIAAP,1992-12-01
2.6911,90-9635,PnqHHN,2006-09-27
4.2891,65-8887,RoZxeI,2013-09-01
4.7316,83-7579,iTGuyf,1993-12-23
1.2081,58-5656,bchkEm,1996-05-31
2.2963,70-1568,ZiGKvx,2002-06-13
3.2034,66-9895,wiTgTq,2007-03-27
0.7036,60-9941,yNuBNg,2000-07-05
4.9996,95-7022,HLEUta,2009-05-01
4.4355,69-0429,sZDzQJ,2007-01-13
1.5099,48-5961,dyskYI,1990-09-14
3.5580,56-7675,waDNzB,2010-04-18
4.1888,45-0910,FldVXi,1990-11-28
4.5467,75-7033,IAmRHE,2006-11-16
3.6970,57-9741,gmLewx,2011-08-02
4.8271,57-2453,BRakYd,2012-12-27
2.8443,47-5171,NYMRGG,1991-03-11
4.7928,97-2180,tgXtjS,1990-06-16
2.3108,62-0228,VSrvDm,2010-03-20
2.7902,65-4838,yvvevz,2020-08-09
1.7366,81-5782,DUnssd,2005-12-19
3.7833,94-5019,kGPblq,1997-07-08
4.0177,78-2240,CTIEqg,2020-09-18
4.2291,87-6922,dCDgxh,2016-05-19
4.6059,97-5850,sBciMG,1996-08-03
3.0282,69-8887,sNFBZm,2014-01-25
4.1560,67-4570,mFZTYb,2003-09-18
4.7089,90-5230,LjDxws,2019-01-27
2.0659,55-4819,OLYQpi,1994-11-19
2.7242,94-6642,cVKrvA,2003-05-12
1.8228,90-2341,VyIEDy,1994-06-03
4.1319,64-5636,aIBsBJ,2018-09-02
4.0221,71-4119,XIZEMW,2008-08-14
4.9238,69-5543,jFMqcZ,2016-11-19
1.0065,94-9873,ZsNwij,2015-08-11
4.0040,52-3660,jpesvF,1999-02-23
3.6394,70-4770,NYWfJl,2015-09-01
4.5962,72-3792,iWijND,2019-12-22
2.5698,64-2036,hHWEjw,2009-10-01
4.1568,87-1064,NCeMud,2017-07-19
4.7009,71-7151,zoCWWX,2002-07-20
4.8277,88-0508,ReHkwG,1990-04-06
4.6495,46-0463,nvPWyg,2014-12-18
3.6385,87-3848,qCJuuc,2006-11-07
3.5350,96-8318,rNKdXt,2000-01-26
4.3518,79-1713,XSmZAb,2016-07-27
3.9606,78-6243,FpvheG,2018-02-16
4.9192,89-1811,XLtHHD,1995-02-03
4.0508,70-9686,JYtcpx,1997-05-31
3.5990,55-0899,yRuEhN,2011-08-15
1.3655,81-2040,aYEuMm,2019-06-07
4.9373,58-7046,nSGOMi,2008-08-03
3.1317,44-1964,BlEDLm,1995-11-26
4.1690,75-3078,mZGBph,2012-02-01
4.0996,57-5032,JwSGUD,2013-05-29
3.9038,63-0514,bmCemF,2018-05-27
4.1725,64-6671,BYvaJK,2014-11-22
1.2687,80-4168,OuQrSV,1991-10-16
4.7481,89-4160,KmBXcv,2010-03-12
4.6899,92-1093,EbGpJV,2009-04-21
4.7664,62-9374,yuAEPi,1992-07-29
4.9383,55-7780,jVAEoS,2001-07-05
4.7775,93-0160,AloEQM,2011-08-17
4.1521,83-9399,ajivrB,1995-10-01
3.7955,56-5578,QZEDRy,2000-06-01
3.9875,79-2288,WYTREN,2019-08-18
1.3816,62-9343,sQYZIV,2011-03-16
2.6689,95-2427,bNFAHp,2010-09-10
3.7441,67-4088,IlwWRf,2005-11-05
2.1821,76-9417,XjPGXJ,1992-05-25
4.2573,95-6226,fEYrxO,2005-02-07
4.2739,71-7428,aNwBWc,2004-10-08
1.3463,89-3338,HuHTmN,2013-01-31
2.3437,80-4474,bIbfFY,1995-01-06
1.6197,87-1642,dvrNCx,1993-09-16
3.8726,95-5487,uiOzcc,1992-09-24
2.8684,89-5160,AyJQhV,1994-05-02
4.9258,47-7278,FCrfnO,2003-02-26
3.4549,53-6784,CrDcOg,1999-08-23
3.9758,46-5996,bXoLVX,2015-05-14
2.3879,44-0851,yIfykk,1992-06-14
2.2065,85-3389,IyqyKd,1991-02-11
3.7476,53-3734,dJUHBM,2018-02-07
2.6276,95-3161,CVNRPk,2002-11-19
3.1261,76-6367,GjNDDC,2010-04-30
0.8113,49-2339,DHGpUc,1995-02-22
4.5457,54-2093,RTnfIw,2015-01-28
3.6729,75-6722,vzhJGz,2014-05-03
4.0283,88-5653,crzKId,1996-11-15
3.1537,49-7298,DvtFFm,2003-04-28
2.6890,64-3408,yzicCd,2009-02-21
1.3429,80-1721,tkOrwT,1998-10-25
1.4880,51-1962,vmPzyO,2006-11-21
2.1685,60-2738,YStzkB,2008-11-16
1.9186,51-5987,awRKaD,2019-07-05
4.9349,56-4981,DbRrXl,1995-07-15
4.9447,73-6604,JzuEiv,1997-12-05
4.0724,94-8107,oOmnKT,2017-06-30
2.3894,72-7272,xCSqiz,2020-05-22
2.7357,88-6673,GUslWM,2011-10-30
1.2659,70-1822,NQwizK,2011-03-24
4.7345,65-4837,dlvfGL,1990-07-19
3.0806,76-8775,LDmbxr,2020-06-03
4.5049,74-0160,Kkponz,2016-08-10
4.4879,52-5276,sHGgIV,1994-02-08
1.6304,77-1457,tQzKIj,2005-01-21
4.3445,63-2611,IJJigI,1991-09-20
4.9648,84-6178,AqfeoH,2000-01-29
3.4149,66-1482,ftjGzW,2002-06-25
3.0609,62-7575,gSuQEl,2015-10-08
2.8353,50-4923,vAYLoW,2003-09-29
4.5174,75-2943,jwAkCj,2017-06-26
2.0556,99-7752,GXoWFr,2016-09-12
1.6086,60-4254,PNQulo,2011-06-06
2.1007,51-7049,bBhiXm,2014-03-09
2.3322,53-3716,pqQtKU,1999-08-19
4.4054,77-6139,XhWrUe,2016-11-18
3.2459,89-4658,xnMFdn,2009-05-30
0.7391,62-5843,bexcIc,2001-09-21
4.1133,88-9798,hlDhqO,1991-11-01
4.9627,46-6199,bmLNfs,1992-05-06
4.5560,50-2192,yegjJD,2008-08-12
1.6561,52-0556,nSlBAm,2007-10-01
1.3325,98-8968,VxZXqO,2013-02-14
1.6026,55-8975,bmXJdE,2003-08-09
4.0442,46-0331,HprokH,1999-01-15
3.3116,78-9750,QJXcjP,2009-10-25
2.7540,59-9783,tGwkgc,1992-08-18
1.3299,43-6783,UTsTBL,2018-03-10
2.5808,66-5763,nRlHrZ,2012-03-08
3.8083,48-1396,jHGHBK,1990-05-13
0.7545,55-9249,IEHYtL,1991-10-17
3.1630,57-8894,WHgasF,2009-08-07
2.6877,64-8667,DDpaUs,1994-08-23
2.0243,57-9336,wxlJcs,1996-06-15
3.4812,96-7123,JnusIH,2007-04-29
3.1470,78-4545,HAnZHS,1998-05-06
1.9857,97-0461,bgfUBi,2005-12-23
3.5455,84-5855,pxjQVF,2001-11-08
2.6557,77-9419,cYTykV,2013-03-14
1.0567,52-1304,jwEGsh,1998-05-17
0.8471,85-2722,XBqGJj,2010-09-25
3.1558,67-9194,WeJdVR,2000-11-15
1.7948,65-6540,GSVVLI,1990-02-11
1.7720,54-9749,iUgdMN,1991-03-18
1.5618,44-1192,mWLOwI,1997-05-05
1.4390,58-8472,WsByeG,2001-09-31
3.3130,98-4659,pHfuya,1997-08-21
4.5749,48-8792,JbWxPy,2003-02-02
4.9177,43-6370,qAoRrL,2020-06-10
1.4507,59-3476,usPFle,2016-05-05
3.3891,77-2837,ykMkOR,1994-08-05
1.8642,60-7346,XcWoCb,1994-09-04
1.3976,43-8133,qvqgoH,2007-12-23
1.5777,87-6238,xVvYAZ,2009-01-12
4.1548,84-0634,TatvwU,1992-01-28
4.4796,92-8395,OpiTpA,2006-11-15
2.0543,97-4793,bxOHlN,2019-09-31
2.8642,95-1380,PsrRQp,2006-03-15
1.6984,83-0553,Wsqtyq,2018-07-26
4.6327,52-4200,ZtYZwN,2014-09-12
