grid[0][0]
Bucket 4
Record{values={gpa=1.04, id=53-3302}, pageid=0.0}
Record{values={gpa=1.18, id=53-7985}, pageid=0.0}
grid[1][1]
Bucket 16
Record{values={gpa=1.46, id=51-1954}, pageid=0.0}
Record{values={gpa=1.5, id=54-1840}, pageid=0.0}
grid[1][2]
Bucket 14
Record{values={gpa=1.91, id=50-6411}, pageid=0.0}
Record{values={gpa=2.23, id=51-2093}, pageid=0.0}
Record{values={gpa=1.9, id=51-7895}, pageid=0.0}
Record{values={gpa=1.89, id=52-0510}, pageid=0.0}
Record{values={gpa=1.84, id=53-4099}, pageid=0.0}
grid[1][3]
Bucket 11
Record{values={gpa=2.78, id=50-2494}, pageid=0.0}
Record{values={gpa=2.71, id=50-5856}, pageid=0.0}
Record{values={gpa=2.4, id=54-8143}, pageid=0.0}
grid[1][4]
Bucket 15
Record{values={gpa=3.33, id=50-7289}, pageid=0.0}
Record{values={gpa=3.12, id=50-7952}, pageid=0.0}
Record{values={gpa=2.83, id=51-5542}, pageid=0.0}
Record{values={gpa=2.83, id=53-5061}, pageid=0.0}
Record{values={gpa=3.12, id=54-6017}, pageid=0.0}
grid[1][5]
Bucket 12
Record{values={gpa=3.87, id=50-2641}, pageid=0.0}
Record{values={gpa=3.45, id=50-6382}, pageid=0.0}
Record{values={gpa=3.37, id=51-1890}, pageid=0.0}
Record{values={gpa=3.35, id=51-2352}, pageid=0.0}
Record{values={gpa=3.63, id=52-2476}, pageid=0.0}
Record{values={gpa=3.64, id=52-5035}, pageid=0.0}
Record{values={gpa=3.43, id=52-6506}, pageid=0.0}
grid[1][6]
Bucket 17
Record{values={gpa=4.1, id=52-0791}, pageid=0.0}
Record{values={gpa=4.15, id=52-3564}, pageid=0.0}
Record{values={gpa=4.4, id=52-4152}, pageid=0.0}
Record{values={gpa=4.05, id=52-8200}, pageid=0.0}
grid[1][7]
Bucket 10
Record{values={gpa=4.66, id=50-1142}, pageid=0.0}
Record{values={gpa=4.54, id=50-7388}, pageid=0.0}
Record{values={gpa=4.78, id=51-0008}, pageid=0.0}
Record{values={gpa=4.69, id=52-8045}, pageid=0.0}
Record{values={gpa=4.8, id=52-8951}, pageid=0.0}
Record{values={gpa=4.77, id=53-7099}, pageid=0.0}
Record{values={gpa=4.69, id=54-9948}, pageid=0.0}
grid[1][8]
Bucket 18
Record{values={gpa=4.97, id=53-0662}, pageid=0.0}
Record{values={gpa=5.0, id=53-4719}, pageid=0.0}
grid[1][9]
grid[2][0]
Bucket 23
Record{values={gpa=0.73, id=55-4541}, pageid=0.0}
Record{values={gpa=0.84, id=55-7504}, pageid=0.0}
Record{values={gpa=1.02, id=55-8304}, pageid=0.0}
Record{values={gpa=1.1, id=55-8635}, pageid=0.0}
Record{values={gpa=0.85, id=56-2242}, pageid=0.0}
Record{values={gpa=0.94, id=56-5461}, pageid=0.0}
Record{values={gpa=1.0, id=57-1585}, pageid=0.0}
Record{values={gpa=1.22, id=57-2134}, pageid=0.0}
Record{values={gpa=1.02, id=57-2703}, pageid=0.0}
Record{values={gpa=0.93, id=57-6129}, pageid=0.0}
Record{values={gpa=0.9, id=58-2257}, pageid=0.0}
Record{values={gpa=1.2, id=59-0773}, pageid=0.0}
Record{values={gpa=0.84, id=59-1506}, pageid=0.0}
Record{values={gpa=0.85, id=59-8196}, pageid=0.0}
grid[2][1]
Bucket 25
Record{values={gpa=1.27, id=55-8560}, pageid=0.0}
Record{values={gpa=1.59, id=57-1135}, pageid=0.0}
Record{values={gpa=1.74, id=57-6800}, pageid=0.0}
Record{values={gpa=1.57, id=58-9209}, pageid=0.0}
grid[2][2]
Bucket 26
Record{values={gpa=2.22, id=56-6464}, pageid=0.0}
Record{values={gpa=1.97, id=57-4382}, pageid=0.0}
Record{values={gpa=1.87, id=57-6948}, pageid=0.0}
Record{values={gpa=2.2, id=58-6083}, pageid=0.0}
Record{values={gpa=2.14, id=58-6653}, pageid=0.0}
Record{values={gpa=1.91, id=58-6777}, pageid=0.0}
Record{values={gpa=2.11, id=59-1159}, pageid=0.0}
Record{values={gpa=2.08, id=59-1317}, pageid=0.0}
grid[2][3]
Bucket 19
Record{values={gpa=2.4, id=55-0480}, pageid=0.0}
Record{values={gpa=2.35, id=57-0307}, pageid=0.0}
Record{values={gpa=2.57, id=57-6286}, pageid=0.0}
Record{values={gpa=2.59, id=58-3149}, pageid=0.0}
Record{values={gpa=2.29, id=59-3357}, pageid=0.0}
grid[2][4]
Bucket 24
Record{values={gpa=3.17, id=55-4856}, pageid=0.0}
Record{values={gpa=2.93, id=55-8480}, pageid=0.0}
Record{values={gpa=3.0, id=57-5592}, pageid=0.0}
Record{values={gpa=2.86, id=59-2947}, pageid=0.0}
grid[2][5]
Bucket 20
Record{values={gpa=3.66, id=55-1252}, pageid=0.0}
Record{values={gpa=3.5, id=57-0965}, pageid=0.0}
Record{values={gpa=3.61, id=57-1606}, pageid=0.0}
grid[2][6]
Bucket 21
Record{values={gpa=4.31, id=55-1646}, pageid=0.0}
Record{values={gpa=4.17, id=56-7179}, pageid=0.0}
Record{values={gpa=3.95, id=57-0984}, pageid=0.0}
Record{values={gpa=4.12, id=57-3728}, pageid=0.0}
Record{values={gpa=4.07, id=58-1244}, pageid=0.0}
Record{values={gpa=4.38, id=58-7382}, pageid=0.0}
Record{values={gpa=3.96, id=58-9040}, pageid=0.0}
grid[2][7]
Bucket 22
Record{values={gpa=4.62, id=55-2235}, pageid=0.0}
Record{values={gpa=4.43, id=55-8084}, pageid=0.0}
Record{values={gpa=4.79, id=57-9752}, pageid=0.0}
Record{values={gpa=4.89, id=59-2981}, pageid=0.0}
Record{values={gpa=4.51, id=59-4827}, pageid=0.0}
grid[2][8]
Bucket 27
Record{values={gpa=4.96, id=56-9579}, pageid=0.0}
grid[2][9]
grid[3][0]
Bucket 33
Record{values={gpa=1.01, id=62-1442}, pageid=0.0}
Record{values={gpa=1.03, id=62-4119}, pageid=0.0}
Record{values={gpa=0.95, id=63-2047}, pageid=0.0}
Record{values={gpa=0.78, id=64-2004}, pageid=0.0}
Record{values={gpa=0.74, id=65-4883}, pageid=0.0}
grid[3][1]
Bucket 31
Record{values={gpa=1.75, id=61-2050}, pageid=0.0}
Record{values={gpa=1.52, id=62-0353}, pageid=0.0}
Record{values={gpa=1.49, id=65-5847}, pageid=0.0}
grid[3][2]
Bucket 34
Record{values={gpa=1.78, id=62-2304}, pageid=0.0}
Record{values={gpa=1.79, id=63-0141}, pageid=0.0}
Record{values={gpa=2.24, id=63-3812}, pageid=0.0}
Record{values={gpa=2.23, id=63-9346}, pageid=0.0}
Record{values={gpa=1.83, id=64-1166}, pageid=0.0}
Record{values={gpa=2.05, id=64-2646}, pageid=0.0}
Record{values={gpa=2.26, id=64-6278}, pageid=0.0}
grid[3][3]
Bucket 35
Record{values={gpa=2.56, id=62-3962}, pageid=0.0}
Record{values={gpa=2.56, id=62-5942}, pageid=0.0}
Record{values={gpa=2.34, id=64-0569}, pageid=0.0}
Record{values={gpa=2.44, id=65-5053}, pageid=0.0}
grid[3][4]
Bucket 32
Record{values={gpa=3.08, id=61-7605}, pageid=0.0}
Record{values={gpa=2.87, id=63-9878}, pageid=0.0}
Record{values={gpa=2.84, id=65-2863}, pageid=0.0}
grid[3][5]
Bucket 30
Record{values={gpa=3.37, id=60-2766}, pageid=0.0}
Record{values={gpa=3.88, id=60-4911}, pageid=0.0}
Record{values={gpa=3.38, id=60-7547}, pageid=0.0}
Record{values={gpa=3.41, id=62-3453}, pageid=0.0}
Record{values={gpa=3.37, id=64-1172}, pageid=0.0}
Record{values={gpa=3.44, id=64-6435}, pageid=0.0}
Record{values={gpa=3.55, id=65-4642}, pageid=0.0}
grid[3][6]
Bucket 29
Record{values={gpa=4.39, id=60-0996}, pageid=0.0}
Record{values={gpa=4.19, id=60-7959}, pageid=0.0}
Record{values={gpa=3.98, id=61-4683}, pageid=0.0}
Record{values={gpa=4.07, id=61-5433}, pageid=0.0}
Record{values={gpa=4.01, id=62-2795}, pageid=0.0}
Record{values={gpa=3.92, id=62-5189}, pageid=0.0}
Record{values={gpa=4.34, id=62-5667}, pageid=0.0}
Record{values={gpa=3.91, id=62-7745}, pageid=0.0}
Record{values={gpa=4.36, id=64-7620}, pageid=0.0}
grid[3][7]
Bucket 28
Record{values={gpa=4.48, id=60-0346}, pageid=0.0}
Record{values={gpa=4.84, id=60-7386}, pageid=0.0}
Record{values={gpa=4.74, id=61-2681}, pageid=0.0}
Record{values={gpa=4.6, id=61-6247}, pageid=0.0}
Record{values={gpa=4.7, id=62-2241}, pageid=0.0}
Record{values={gpa=4.7, id=62-9702}, pageid=0.0}
Record{values={gpa=4.59, id=63-3236}, pageid=0.0}
Record{values={gpa=4.5, id=63-3366}, pageid=0.0}
Record{values={gpa=4.85, id=63-3948}, pageid=0.0}
grid[3][8]
grid[3][9]
grid[4][0]
Bucket 44
Record{values={gpa=1.06, id=69-4388}, pageid=0.0}
grid[4][1]
Bucket 39
Record{values={gpa=1.65, id=66-4285}, pageid=0.0}
Record{values={gpa=1.68, id=67-0231}, pageid=0.0}
Record{values={gpa=1.47, id=67-4110}, pageid=0.0}
Record{values={gpa=1.71, id=67-5025}, pageid=0.0}
Record{values={gpa=1.52, id=69-2870}, pageid=0.0}
Record{values={gpa=1.5, id=69-6918}, pageid=0.0}
grid[4][2]
Bucket 43
Record{values={gpa=1.82, id=69-2059}, pageid=0.0}
grid[4][3]
Bucket 37
Record{values={gpa=2.7, id=66-1766}, pageid=0.0}
Record{values={gpa=2.3, id=66-9756}, pageid=0.0}
Record{values={gpa=2.51, id=67-8534}, pageid=0.0}
Record{values={gpa=2.35, id=68-7683}, pageid=0.0}
Record{values={gpa=2.61, id=69-9390}, pageid=0.0}
grid[4][4]
Bucket 42
Record{values={gpa=3.26, id=67-2647}, pageid=0.0}
Record{values={gpa=3.33, id=68-6116}, pageid=0.0}
Record{values={gpa=3.13, id=68-9353}, pageid=0.0}
Record{values={gpa=3.33, id=69-5929}, pageid=0.0}
grid[4][5]
Bucket 38
Record{values={gpa=3.82, id=66-2872}, pageid=0.0}
Record{values={gpa=3.74, id=66-3855}, pageid=0.0}
Record{values={gpa=3.78, id=66-3875}, pageid=0.0}
Record{values={gpa=3.41, id=66-3891}, pageid=0.0}
Record{values={gpa=3.36, id=67-5507}, pageid=0.0}
Record{values={gpa=3.55, id=67-7632}, pageid=0.0}
Record{values={gpa=3.72, id=68-2851}, pageid=0.0}
Record{values={gpa=3.57, id=69-2159}, pageid=0.0}
Record{values={gpa=3.85, id=69-3904}, pageid=0.0}
Record{values={gpa=3.8, id=69-7003}, pageid=0.0}
grid[4][6]
Bucket 40
Record{values={gpa=4.18, id=66-5186}, pageid=0.0}
Record{values={gpa=3.99, id=68-7179}, pageid=0.0}
Record{values={gpa=4.26, id=69-9693}, pageid=0.0}
grid[4][7]
Bucket 36
Record{values={gpa=4.62, id=66-1194}, pageid=0.0}
Record{values={gpa=4.62, id=66-4170}, pageid=0.0}
grid[4][8]
Bucket 41
Record{values={gpa=4.96, id=67-2155}, pageid=0.0}
grid[4][9]
grid[5][0]
Bucket 45
Record{values={gpa=0.96, id=70-1200}, pageid=0.0}
Record{values={gpa=0.83, id=70-2234}, pageid=0.0}
Record{values={gpa=0.91, id=71-5689}, pageid=0.0}
Record{values={gpa=0.85, id=71-7408}, pageid=1.0}
Record{values={gpa=0.94, id=73-7474}, pageid=1.0}
Record{values={gpa=1.06, id=76-4398}, pageid=1.0}
Record{values={gpa=1.18, id=76-5372}, pageid=1.0}
grid[5][1]
Bucket 49
Record{values={gpa=1.48, id=70-9497}, pageid=0.0}
Record{values={gpa=1.66, id=71-4320}, pageid=0.0}
Record{values={gpa=1.29, id=71-5855}, pageid=0.0}
Record{values={gpa=1.31, id=72-0733}, pageid=1.0}
Record{values={gpa=1.33, id=73-2001}, pageid=1.0}
Record{values={gpa=1.23, id=73-3452}, pageid=1.0}
Record{values={gpa=1.41, id=73-5918}, pageid=1.0}
Record{values={gpa=1.73, id=74-3211}, pageid=1.0}
Record{values={gpa=1.27, id=75-1715}, pageid=1.0}
Record{values={gpa=1.27, id=75-3686}, pageid=1.0}
Record{values={gpa=1.31, id=75-8130}, pageid=1.0}
grid[5][2]
Bucket 47
Record{values={gpa=2.04, id=70-4030}, pageid=0.0}
Record{values={gpa=1.98, id=70-5000}, pageid=0.0}
Record{values={gpa=2.01, id=70-6763}, pageid=0.0}
Record{values={gpa=1.94, id=71-2036}, pageid=0.0}
Record{values={gpa=1.78, id=71-4060}, pageid=0.0}
Record{values={gpa=2.02, id=72-2324}, pageid=1.0}
Record{values={gpa=2.07, id=75-9203}, pageid=1.0}
Record{values={gpa=2.09, id=76-9245}, pageid=1.0}
grid[5][3]
Bucket 46
Record{values={gpa=2.74, id=70-3814}, pageid=0.0}
Record{values={gpa=2.45, id=71-0964}, pageid=0.0}
Record{values={gpa=2.72, id=72-6598}, pageid=1.0}
Record{values={gpa=2.39, id=73-5215}, pageid=1.0}
Record{values={gpa=2.45, id=74-4839}, pageid=1.0}
Record{values={gpa=2.62, id=74-9219}, pageid=1.0}
Record{values={gpa=2.56, id=75-8415}, pageid=1.0}
Record{values={gpa=2.62, id=76-1418}, pageid=1.0}
grid[5][4]
Bucket 50
Record{values={gpa=2.83, id=70-9914}, pageid=0.0}
Record{values={gpa=3.2, id=71-0856}, pageid=0.0}
Record{values={gpa=2.89, id=71-3032}, pageid=0.0}
Record{values={gpa=3.06, id=71-4069}, pageid=0.0}
Record{values={gpa=2.89, id=72-4692}, pageid=1.0}
Record{values={gpa=3.06, id=73-2395}, pageid=1.0}
Record{values={gpa=3.04, id=74-0725}, pageid=1.0}
Record{values={gpa=2.94, id=74-3918}, pageid=1.0}
grid[5][5]
Bucket 48
Record{values={gpa=3.49, id=70-4276}, pageid=0.0}
Record{values={gpa=3.38, id=70-4693}, pageid=0.0}
Record{values={gpa=3.58, id=70-7905}, pageid=0.0}
Record{values={gpa=3.55, id=72-1492}, pageid=1.0}
Record{values={gpa=3.36, id=72-2125}, pageid=1.0}
grid[5][6]
Bucket 52
Record{values={gpa=4.05, id=72-3685}, pageid=1.0}
Record{values={gpa=4.32, id=72-6681}, pageid=1.0}
Record{values={gpa=4.05, id=75-3631}, pageid=1.0}
Record{values={gpa=4.23, id=75-6286}, pageid=1.0}
Record{values={gpa=3.92, id=76-3636}, pageid=1.0}
grid[5][7]
Bucket 51
Record{values={gpa=4.54, id=71-1093}, pageid=0.0}
Record{values={gpa=4.73, id=72-5378}, pageid=1.0}
Record{values={gpa=4.58, id=73-3301}, pageid=1.0}
Record{values={gpa=4.89, id=73-3694}, pageid=1.0}
Record{values={gpa=4.87, id=74-9626}, pageid=1.0}
Record{values={gpa=4.73, id=76-0646}, pageid=1.0}
Record{values={gpa=4.6, id=76-3130}, pageid=1.0}
grid[5][8]
grid[5][9]
grid[6][0]
Bucket 58
Record{values={gpa=1.13, id=78-2385}, pageid=1.0}
Record{values={gpa=0.85, id=78-3186}, pageid=1.0}
Record{values={gpa=1.22, id=78-4700}, pageid=1.0}
Record{values={gpa=0.98, id=78-6136}, pageid=1.0}
grid[6][1]
Bucket 59
Record{values={gpa=1.68, id=78-5048}, pageid=1.0}
Record{values={gpa=1.38, id=79-6612}, pageid=1.0}
grid[6][2]
grid[6][3]
Bucket 53
Record{values={gpa=2.47, id=77-0747}, pageid=1.0}
grid[6][4]
Bucket 55
Record{values={gpa=3.11, id=77-2224}, pageid=1.0}
Record{values={gpa=3.1, id=78-2418}, pageid=1.0}
Record{values={gpa=3.31, id=78-9386}, pageid=1.0}
Record{values={gpa=3.28, id=79-3542}, pageid=1.0}
Record{values={gpa=2.88, id=79-7295}, pageid=1.0}
Record{values={gpa=3.15, id=79-8407}, pageid=1.0}
grid[6][5]
Bucket 56
Record{values={gpa=3.54, id=77-4012}, pageid=1.0}
Record{values={gpa=3.69, id=78-8636}, pageid=1.0}
grid[6][6]
Bucket 54
Record{values={gpa=4.28, id=77-1689}, pageid=1.0}
Record{values={gpa=4.24, id=78-2446}, pageid=1.0}
Record{values={gpa=4.02, id=78-3272}, pageid=1.0}
Record{values={gpa=4.18, id=78-7851}, pageid=1.0}
Record{values={gpa=4.21, id=79-3545}, pageid=1.0}
grid[6][7]
Bucket 57
Record{values={gpa=4.76, id=77-4797}, pageid=1.0}
Record{values={gpa=4.57, id=78-4414}, pageid=1.0}
grid[6][8]
Bucket 60
Record{values={gpa=4.99, id=79-9008}, pageid=1.0}
grid[6][9]
grid[7][0]
Bucket 62
Record{values={gpa=1.02, id=80-1663}, pageid=1.0}
Record{values={gpa=1.0, id=81-0048}, pageid=1.0}
Record{values={gpa=1.02, id=82-8707}, pageid=1.0}
Record{values={gpa=1.22, id=83-1623}, pageid=1.0}
Record{values={gpa=1.07, id=83-3140}, pageid=1.0}
Record{values={gpa=0.76, id=83-4504}, pageid=1.0}
Record{values={gpa=0.98, id=83-5077}, pageid=1.0}
grid[7][1]
Bucket 66
Record{values={gpa=1.25, id=80-2977}, pageid=1.0}
Record{values={gpa=1.45, id=80-7497}, pageid=1.0}
Record{values={gpa=1.47, id=82-0642}, pageid=1.0}
Record{values={gpa=1.74, id=82-7280}, pageid=1.0}
Record{values={gpa=1.56, id=83-2375}, pageid=1.0}
Record{values={gpa=1.74, id=84-6824}, pageid=1.0}
Record{values={gpa=1.61, id=85-0000}, pageid=1.0}
Record{values={gpa=1.44, id=85-5508}, pageid=1.0}
Record{values={gpa=1.73, id=86-4022}, pageid=1.0}
Record{values={gpa=1.54, id=86-7871}, pageid=1.0}
Record{values={gpa=1.32, id=86-8361}, pageid=1.0}
Record{values={gpa=1.62, id=87-7946}, pageid=1.0}
grid[7][2]
Bucket 63
Record{values={gpa=2.01, id=80-1826}, pageid=1.0}
Record{values={gpa=1.77, id=80-3107}, pageid=1.0}
Record{values={gpa=1.78, id=81-1474}, pageid=1.0}
Record{values={gpa=2.1, id=81-6651}, pageid=1.0}
Record{values={gpa=1.82, id=82-0965}, pageid=1.0}
Record{values={gpa=2.13, id=82-9799}, pageid=1.0}
Record{values={gpa=2.15, id=87-5833}, pageid=1.0}
grid[7][3]
Bucket 65
Record{values={gpa=2.65, id=80-2154}, pageid=1.0}
Record{values={gpa=2.7, id=81-3331}, pageid=1.0}
Record{values={gpa=2.3, id=82-1542}, pageid=1.0}
Record{values={gpa=2.4, id=82-9193}, pageid=1.0}
Record{values={gpa=2.43, id=83-3670}, pageid=1.0}
Record{values={gpa=2.42, id=83-4206}, pageid=1.0}
Record{values={gpa=2.69, id=83-5878}, pageid=1.0}
Record{values={gpa=2.74, id=84-8099}, pageid=1.0}
Record{values={gpa=2.7, id=85-1718}, pageid=1.0}
Record{values={gpa=2.49, id=85-3182}, pageid=1.0}
Record{values={gpa=2.34, id=85-6481}, pageid=1.0}
Record{values={gpa=2.77, id=85-9827}, pageid=1.0}
Record{values={gpa=2.46, id=87-5800}, pageid=1.0}
grid[7][4]
Bucket 64
Record{values={gpa=3.12, id=80-1950}, pageid=1.0}
Record{values={gpa=3.04, id=80-4523}, pageid=1.0}
Record{values={gpa=3.19, id=80-5371}, pageid=1.0}
Record{values={gpa=2.89, id=80-5908}, pageid=1.0}
Record{values={gpa=3.08, id=80-6270}, pageid=1.0}
Record{values={gpa=2.98, id=80-8612}, pageid=1.0}
Record{values={gpa=3.19, id=81-8976}, pageid=1.0}
Record{values={gpa=3.14, id=82-1646}, pageid=1.0}
Record{values={gpa=3.14, id=82-7699}, pageid=1.0}
Record{values={gpa=2.91, id=83-2902}, pageid=1.0}
Record{values={gpa=3.14, id=85-4508}, pageid=1.0}
Record{values={gpa=3.33, id=85-5303}, pageid=1.0}
Record{values={gpa=3.23, id=86-8757}, pageid=1.0}
Record{values={gpa=3.29, id=87-3236}, pageid=1.0}
Record{values={gpa=3.17, id=87-4204}, pageid=1.0}
grid[7][5]
Bucket 67
Record{values={gpa=3.39, id=81-1042}, pageid=1.0}
Record{values={gpa=3.75, id=82-1141}, pageid=1.0}
Record{values={gpa=3.42, id=83-0884}, pageid=1.0}
Record{values={gpa=3.88, id=83-6471}, pageid=1.0}
Record{values={gpa=3.62, id=84-1262}, pageid=1.0}
Record{values={gpa=3.59, id=85-0289}, pageid=1.0}
Record{values={gpa=3.57, id=86-8377}, pageid=1.0}
grid[7][6]
Bucket 68
Record{values={gpa=4.28, id=81-8791}, pageid=1.0}
Record{values={gpa=4.36, id=82-1258}, pageid=1.0}
Record{values={gpa=4.32, id=82-8772}, pageid=1.0}
Record{values={gpa=4.36, id=84-2432}, pageid=1.0}
Record{values={gpa=4.22, id=84-8571}, pageid=1.0}
Record{values={gpa=4.08, id=85-3325}, pageid=1.0}
Record{values={gpa=4.28, id=85-5109}, pageid=1.0}
Record{values={gpa=4.1, id=85-6949}, pageid=1.0}
Record{values={gpa=4.2, id=86-8305}, pageid=1.0}
Record{values={gpa=4.03, id=87-6864}, pageid=1.0}
Record{values={gpa=3.96, id=87-9234}, pageid=1.0}
grid[7][7]
Bucket 61
Record{values={gpa=4.56, id=80-0378}, pageid=1.0}
Record{values={gpa=4.44, id=82-2000}, pageid=1.0}
Record{values={gpa=4.77, id=82-5835}, pageid=1.0}
Record{values={gpa=4.65, id=83-1443}, pageid=1.0}
Record{values={gpa=4.52, id=85-1194}, pageid=1.0}
Record{values={gpa=4.52, id=85-5509}, pageid=1.0}
Record{values={gpa=4.93, id=85-9549}, pageid=1.0}
Record{values={gpa=4.42, id=86-0224}, pageid=1.0}
Record{values={gpa=4.73, id=87-0123}, pageid=1.0}
Record{values={gpa=4.74, id=87-4192}, pageid=1.0}
grid[7][8]
Bucket 69
Record{values={gpa=4.98, id=83-3818}, pageid=1.0}
grid[7][9]
grid[8][0]
Bucket 73
Record{values={gpa=1.05, id=88-9644}, pageid=1.0}
Record{values={gpa=1.13, id=89-7233}, pageid=1.0}
grid[8][1]
Bucket 75
Record{values={gpa=1.59, id=89-6790}, pageid=1.0}
Record{values={gpa=1.53, id=89-8284}, pageid=1.0}
grid[8][2]
Bucket 74
Record{values={gpa=1.99, id=89-5616}, pageid=1.0}
Record{values={gpa=2.14, id=89-9710}, pageid=1.0}
grid[8][3]
Bucket 71
Record{values={gpa=2.33, id=88-5243}, pageid=1.0}
grid[8][4]
Bucket 72
Record{values={gpa=3.08, id=88-6905}, pageid=1.0}
Record{values={gpa=3.22, id=89-2578}, pageid=1.0}
Record{values={gpa=3.07, id=89-6748}, pageid=1.0}
grid[8][5]
grid[8][6]
grid[8][7]
Bucket 70
Record{values={gpa=4.7, id=88-4229}, pageid=1.0}
Record{values={gpa=4.71, id=88-5196}, pageid=1.0}
Record{values={gpa=4.92, id=89-3176}, pageid=1.0}
grid[8][8]
grid[8][9]
grid[9][0]
Bucket 79
Record{values={gpa=0.78, id=90-3585}, pageid=1.0}
Record{values={gpa=1.22, id=91-1505}, pageid=1.0}
Record{values={gpa=0.73, id=91-4505}, pageid=1.0}
Record{values={gpa=1.2, id=94-5153}, pageid=1.0}
Record{values={gpa=0.87, id=95-7823}, pageid=1.0}
Record{values={gpa=1.06, id=95-8212}, pageid=1.0}
Record{values={gpa=0.79, id=96-5189}, pageid=1.0}
Record{values={gpa=0.77, id=98-2717}, pageid=1.0}
Record{values={gpa=0.83, id=98-3334}, pageid=1.0}
Record{values={gpa=0.92, id=98-4215}, pageid=1.0}
Record{values={gpa=0.81, id=98-4597}, pageid=1.0}
Record{values={gpa=1.17, id=99-4490}, pageid=1.0}
grid[9][1]
Bucket 76
Record{values={gpa=1.28, id=90-1466}, pageid=1.0}
Record{values={gpa=1.52, id=91-0629}, pageid=1.0}
Record{values={gpa=1.25, id=94-0581}, pageid=1.0}
Record{values={gpa=1.27, id=95-0668}, pageid=1.0}
